GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
20	rs72786786	16	56990716	rs247617	2022-03-22	34610981	Li-Gao R	2021-10-05	Diabetes	www.ncbi.nlm.nih.gov/pubmed/34610981	Genetic Studies of Metabolomics Change After a Liquid Meal Illuminate Novel Pathways for Glucose and Lipid Metabolism.	Postprandial free cholesterol in very large HDL	4,348 individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.332545696	7E-19	18.1549019599857		0.207757	[0.16-0.25] mmol/l increase	Illumina [7701709] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-03-22	34610981	Li-Gao R	2021-10-05	Diabetes	www.ncbi.nlm.nih.gov/pubmed/34610981	Genetic Studies of Metabolomics Change After a Liquid Meal Illuminate Novel Pathways for Glucose and Lipid Metabolism.	Postprandial total lipids in very large HDL	4,348 individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.332545696	1E-16	16		0.193986	[0.15-0.24] mmol/l increase	Illumina [7701709] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-03-22	34610981	Li-Gao R	2021-10-05	Diabetes	www.ncbi.nlm.nih.gov/pubmed/34610981	Genetic Studies of Metabolomics Change After a Liquid Meal Illuminate Novel Pathways for Glucose and Lipid Metabolism.	Fasting total cholesterol in HDL2	4,734 individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.332287985	3E-16	15.5228787452803		0.179679	[0.14-0.22] mmol/l increase	Illumina [7701709] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-03-22	34610981	Li-Gao R	2021-10-05	Diabetes	www.ncbi.nlm.nih.gov/pubmed/34610981	Genetic Studies of Metabolomics Change After a Liquid Meal Illuminate Novel Pathways for Glucose and Lipid Metabolism.	Postprandial total cholesterol in HDL	4,348 individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.330282199	1E-16	16		0.189563	[0.14-0.23] mmol/l increase	Illumina [7701709] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-03-22	34610981	Li-Gao R	2021-10-05	Diabetes	www.ncbi.nlm.nih.gov/pubmed/34610981	Genetic Studies of Metabolomics Change After a Liquid Meal Illuminate Novel Pathways for Glucose and Lipid Metabolism.	Postprandial mean diameter of HDL particles	4,348 individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.330282199	1E-17	17		0.195739	[0.15-0.24] mmol/l increase	Illumina [7701709] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-03-22	34610981	Li-Gao R	2021-10-05	Diabetes	www.ncbi.nlm.nih.gov/pubmed/34610981	Genetic Studies of Metabolomics Change After a Liquid Meal Illuminate Novel Pathways for Glucose and Lipid Metabolism.	Postprandial total cholesterol in HDL2	4,348 individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.330424151	1E-16	16		0.189568	[0.14-0.23] mmol/l increase	Illumina [7701709] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-03-22	34610981	Li-Gao R	2021-10-05	Diabetes	www.ncbi.nlm.nih.gov/pubmed/34610981	Genetic Studies of Metabolomics Change After a Liquid Meal Illuminate Novel Pathways for Glucose and Lipid Metabolism.	Postprandial total cholesterol in HDL3	4,348 individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.330282199	8E-14	13.0969100130081		0.171255	[0.13-0.22] mmol/l increase	Illumina [7701709] (imputed)	N
20	rs72786786	16	56990716	rs247617	2021-07-09	33031748	Feofanova EV	2020-10-01	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/33031748	A Genome-wide Association Study Discovers 46 Loci of the Human Metabolome in the Hispanic Community Health Study/Study of Latinos.	Serum metabolite levels	3,926 Hispanic/Latino individuals	1,509 European ancestry individuals	16q13	HERPUD1, CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.704152	4E-11	10.397940008672	(1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*)	0.16	[0.11-0.21] unit decrease	Illumina [13039987] (imputed)	N
20	rs72786786	16	56990716	rs247617	2021-07-09	33031748	Feofanova EV	2020-10-01	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/33031748	A Genome-wide Association Study Discovers 46 Loci of the Human Metabolome in the Hispanic Community Health Study/Study of Latinos.	Serum metabolite levels	3,926 Hispanic/Latino individuals	NA	16q13	HERPUD1, CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.704152	4E-11	10.397940008672	(1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*)	0.16	[0.11-0.21] unit decrease	Illumina [13039987] (imputed)	N
20	rs72786786	16	56990716	rs247617	2020-02-12	31589552	Lind L	2019-10-07	Metab Syndr Relat Disord	www.ncbi.nlm.nih.gov/pubmed/31589552	Genome-Wide Association Study of the Metabolic Syndrome in UK Biobank.	Metabolic syndrome	291,107 European ancestry individuals	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.324218	2E-166	165.698970004336		0.196432	[0.18-0.21] unit decrease	Affymetrix [9463307] (imputed)	N
20	rs72786786	16	56990716	rs247617	2016-07-08	25961943	Surakka I	2015-05-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/25961943	The impact of low-frequency and rare variants on lipid levels.	LDL cholesterol	up 62,166 European ancestry individuals	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.69	2E-24	23.698970004336		0.069	[0.055-0.083] s.d. increase	Affymetrix, Illumina, Perlegen [up to 9657952] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Triglycerides	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.683	8E-19	18.0969100130081	(EA)	0.04	unit increase	Affymetrix [at least 7091467] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Triglycerides	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	NR	2E-20	19.698970004336		0.038	unit increase	Affymetrix [at least 7091467] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Low density lipoprotein cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.683	2E-10	9.69897000433602	(EA)	0.033	unit increase	Affymetrix [at least 7091467] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Low density lipoprotein cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	NR	1E-9	9		0.029	unit increase	Affymetrix [at least 7091467] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Total cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.683	2E-21	20.698970004336	(EA)	0.048	unit decrease	Affymetrix [at least 7091467] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Total cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.701	3E-7	6.52287874528034	(Hispanic)	0.083	unit decrease	Affymetrix [at least 7091467] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-02-14	29507422	Hoffmann TJ	2018-03-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29507422	A large electronic-health-record-based genome-wide study of serum lipids.	Total cholesterol levels	76,627 European ancestry individuals, 7,795 Hispanic individuals, 6,855 East Asian ancestry individuals, 2,958 African American individuals, 439 South Asian ancestry individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	NR	5E-30	29.301029995664		0.052	unit decrease	Affymetrix [at least 7091467] (imputed)	N
20	rs72786786	16	56990716	rs247617	2012-04-03	22399527	Kristiansson K	2012-03-07	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/22399527	Genome-wide screen for metabolic syndrome susceptibility Loci reveals strong lipid gene contribution but no evidence for common genetic basis for clustering of metabolic syndrome traits.	Metabolic syndrome	2,637 European ancestry cases, 7,927 European ancestry controls	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.72	9E-60	59.0457574905607	(HDL)	0.25	[NR] mmol/l decrease	Illumina [1257079] (imputed)	N
20	rs72786786	16	56990716	rs247617	2013-12-03	23726366	Coram MA	2013-05-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23726366	Genome-wide characterization of shared and distinct genetic components that influence blood lipid levels in ethnically diverse human populations.	HDL cholesterol	7,917 African American individuals, 3,506 Hispanic individuals	7,138 African American individuals	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.262	1E-44	44	(AA)	0.0619	[NR] unit increase	Affymetrix [NR]	N
20	rs72786786	16	56990716	rs247617	2013-12-03	23726366	Coram MA	2013-05-29	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23726366	Genome-wide characterization of shared and distinct genetic components that influence blood lipid levels in ethnically diverse human populations.	HDL cholesterol	7,917 African American individuals, 3,506 Hispanic individuals	7,138 African American individuals	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.298	3E-16	15.5228787452803	(Hispanic)	0.0509	[NR] unit increase	Affymetrix [NR]	N
20	rs72786786	16	56990716	rs247617	2019-03-14	30263045	Blackburn NB	2018-09-17	BMC Proc	www.ncbi.nlm.nih.gov/pubmed/30263045	Heritability and genetic associations of triglyceride and HDL-C levels using pedigree-based and empirical kinships.	High density lipoprotein cholesterol levels	817 individuals	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	1E-8	8		0.315	[0.21-0.42] unit increase	NR [718407]	N
20	rs72786786	16	56990716	rs247617	2019-03-14	30263045	Blackburn NB	2018-09-17	BMC Proc	www.ncbi.nlm.nih.gov/pubmed/30263045	Heritability and genetic associations of triglyceride and HDL-C levels using pedigree-based and empirical kinships.	Response to fenofibrate (HDL cholesterol levels)	817 individuals	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	2E-9	8.69897000433602		0.332	[0.22-0.44] unit increase	NR [718407]	N
20	rs72786786	16	56990716	rs247617	2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Triglyceride levels	9,980 African American individuals, 17,856 Hispanic/Latino individuals, 2,381 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 360 individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	2E-6	5.69897000433602		0.02120415	[0.012-0.03] unit decrease	Illumina [31978265] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	3E-175	174.52287874528		3.496861	[3.25-3.74] unit increase	Illumina [31978362] (imputed)	N
20	rs72786786	16	56990716	rs247617	2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Total cholesterol levels	10,137 African American individuals, 17,802 Hispanic/Latino individuals, 2,387 Asian ancestry individuals, 1,915 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 340 individuals	NA	16q13	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	5E-11	10.301029995664		2.534521	[1.78-3.29] unit increase	Illumina [32003504] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	Low density lipoprotein cholesterol levels	40,963 South Asian ancestry individuals, 48,057 Hispanic individuals, 99,432 Admixed African or African ancestry individuals, 146,492 East Asian ancestry individuals, 1,320,016 European ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	4E-137	136.397940008672		NA		NR [52000000] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_34:1_[M+H]1+/Phosphatidylcholine-P_34:0_[M+H]1+/Phosphatidylethanolamine-O_37:1_[M+H]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	6E-12	11.2218487496164		0.0835296	[0.06-0.107] unit increase	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_34:3_[M+H]1+/Phosphatidylcholine-P_34:2_[M+H]1+/Phosphatidylethanolamine-P_37:2_[M+H]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	1E-12	12		0.0912931	[0.066-0.116] unit increase	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	Triglyceride levels	99,432 Admixed African or African ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.259122	1E-8	8		0.0306595	[0.02-0.041] unit decrease	NR [52000000] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	Triglyceride levels	40,963 South Asian ancestry individuals, 48,057 Hispanic individuals, 99,432 Admixed African or African ancestry individuals, 146,492 East Asian ancestry individuals, 1,320,016 European ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	6E-118	117.221848749616		NA		NR [52000000] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_18:0_[M+H]1+/Lysophosphatidylethanolamine_21:0_[M+H]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	3E-12	11.5228787452803		0.0797258	[0.057-0.102] unit decrease	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine-O_32:1_[M+H]1+/Phosphatidylcholine-P_32:0_[M+H]1+/Phosphatidylethanolamine-O_35:1_[M+H]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	9E-13	12.0457574905607		0.090454	[0.066-0.115] unit increase	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylcholine_16:0_[M+H]1+/Lysophosphatidylethanolamine_19:0_[M+H]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	9E-11	10.0457574905607		0.0664505	[0.046-0.087] unit decrease	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_34:2_[M+H]1+/Phosphatidylethanolamine_37:2_[M+H]1+/Phosphatidate_39:3_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	8E-13	12.0969100130081		0.0859655	[0.062-0.109] unit increase	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_34:1_[M+H]1+/Phosphatidylethanolamine_37:1_[M+H]1+/Phosphatidate_39:2_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	2E-11	10.698970004336		0.0837227	[0.059-0.108] unit increase	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_34:0_[M+H]1+/Phosphatidylethanolamine_37:0_[M+H]1+/Phosphatidate_39:1_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	2E-13	12.698970004336		0.091978	[0.068-0.116] unit increase	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_34:3_[M+H]1+/Phosphatidylethanolamine_37:3_[M+H]1+/Phosphatidate_39:4_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	9E-11	10.0457574905607		0.080185	[0.056-0.104] unit increase	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylethanolamine_18:0_[M-H]1- levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	2E-11	10.698970004336		0.0559305	[0.04-0.072] unit decrease	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylethanolamine_20:0_[M-H]1- levels	13,814 British ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	3E-11	10.5228787452803		0.0592773	[0.042-0.077] unit decrease	Affymetrix [87696910] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-11-17	36329257	Lee CJ	2022-11-03	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/36329257	Phenome-wide analysis of Taiwan Biobank reveals novel glycemia-related loci and genetic risks for diabetes.	High density lipoprotein cholesterol levels	76,531 Taiwanese ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	1E-300	300		3.32961	unit increase	NR [5925277] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-09-06	27005778	Kettunen J	2016-03-23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/27005778	Genome-wide study for circulating metabolites identifies 62 loci and reveals novel systemic effects of LPA.	Total cholesterol levels in HDL	21,555 European ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.3	6E-97	96.2218487496164		0.23	[0.21-0.25] unit increase	Affymetrix, Illumina, Perlegen [12133295] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-10-25	34680977	Er LK	2021-10-07	Genes (Basel)	www.ncbi.nlm.nih.gov/pubmed/34680977	Genome-Wide Association Study on Adiponectin-Mediated Suppression of HDL-C Levels in Taiwanese Individuals Identifies Functional Haplotypes in CDH13.	High density lipoprotein cholesterol levels	2,199 Taiwanese ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	1E-15	15		NA		Affymetrix [614823]	N
20	rs72786786	16	56990716	rs247617	2022-10-25	34680977	Er LK	2021-10-07	Genes (Basel)	www.ncbi.nlm.nih.gov/pubmed/34680977	Genome-Wide Association Study on Adiponectin-Mediated Suppression of HDL-C Levels in Taiwanese Individuals Identifies Functional Haplotypes in CDH13.	HDL cholesterol levels adjusted for adiponectin levels	2,199 Taiwanese ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	1E-15	15		NA		Affymetrix [614823]	N
20	rs72786786	16	56990716	rs247617	2022-08-31	35692035	Borges MC	2022-06-13	BMC Med	www.ncbi.nlm.nih.gov/pubmed/35692035	Role of circulating polyunsaturated fatty acids on cardiovascular diseases risk: analysis using Mendelian randomization and fatty acid genetic association data from over 114,000 UK Biobank participants.	Linoleic acid levels	114,999 European ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.68	1E-31	31		0.051	[0.043-0.059] unit decrease	NR [12321876] (imputed)	N
